Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00     194/194         bool std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_expression_term<false, false>(std::pair<bool, char>&, std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>&) [441]
[565]    0.0    0.00    0.00     194         std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>::_M_add_char(char) [565]
                0.00    0.00     194/18784       std::__detail::_RegexTranslator<std::__cxx11::regex_traits<char>, false, false>::_M_translate(char) const [110]
                0.00    0.00     194/194         std::vector<char, std::allocator<char> >::push_back(char&&) [564]
-----------------------------------------------
                0.00    0.00     190/190         void std::allocator_traits<std::allocator<long> >::destroy<long>(std::allocator<long>&, long*) [570]
[566]    0.0    0.00    0.00     190         void __gnu_cxx::new_allocator<long>::destroy<long>(long*) [566]
-----------------------------------------------
                0.00    0.00     190/190         void std::allocator_traits<std::allocator<long> >::construct<long, long const&>(std::allocator<long>&, long*, long const&) [571]
[567]    0.0    0.00    0.00     190         void __gnu_cxx::new_allocator<long>::construct<long, long const&>(long*, long const&) [567]
                0.00    0.00     190/580         long const& std::forward<long const&>(std::remove_reference<long const&>::type&) [306]
                0.00    0.00     190/5980        operator new(unsigned long, void*) [178]
-----------------------------------------------
                0.00    0.00     190/190         std::deque<long, std::allocator<long> >::back() [572]
[568]    0.0    0.00    0.00     190         std::_Deque_iterator<long, long&, long*>::operator*() const [568]
-----------------------------------------------
                0.00    0.00     190/190         std::deque<long, std::allocator<long> >::back() [572]
[569]    0.0    0.00    0.00     190         std::_Deque_iterator<long, long&, long*>::operator--() [569]
-----------------------------------------------
                0.00    0.00     190/190         std::deque<long, std::allocator<long> >::pop_back() [573]
[570]    0.0    0.00    0.00     190         void std::allocator_traits<std::allocator<long> >::destroy<long>(std::allocator<long>&, long*) [570]
                0.00    0.00     190/190         void __gnu_cxx::new_allocator<long>::destroy<long>(long*) [566]
-----------------------------------------------
                0.00    0.00     190/190         std::deque<long, std::allocator<long> >::push_back(long const&) [574]
[571]    0.0    0.00    0.00     190         void std::allocator_traits<std::allocator<long> >::construct<long, long const&>(std::allocator<long>&, long*, long const&) [571]
                0.00    0.00     190/580         long const& std::forward<long const&>(std::remove_reference<long const&>::type&) [306]
                0.00    0.00     190/190         void __gnu_cxx::new_allocator<long>::construct<long, long const&>(long*, long const&) [567]
-----------------------------------------------
                0.00    0.00     190/190         std::stack<long, std::deque<long, std::allocator<long> > >::top() [576]
[572]    0.0    0.00    0.00     190         std::deque<long, std::allocator<long> >::back() [572]
                0.00    0.00     190/190         std::_Deque_iterator<long, long&, long*>::operator--() [569]
                0.00    0.00     190/410         std::deque<long, std::allocator<long> >::end() [360]
                0.00    0.00     190/190         std::_Deque_iterator<long, long&, long*>::operator*() const [568]
-----------------------------------------------
                0.00    0.00     190/190         std::stack<long, std::deque<long, std::allocator<long> > >::pop() [575]
[573]    0.0    0.00    0.00     190         std::deque<long, std::allocator<long> >::pop_back() [573]
                0.00    0.00     190/190         void std::allocator_traits<std::allocator<long> >::destroy<long>(std::allocator<long>&, long*) [570]
-----------------------------------------------
                0.00    0.00     190/190         std::stack<long, std::deque<long, std::allocator<long> > >::push(long const&) [577]
[574]    0.0    0.00    0.00     190         std::deque<long, std::allocator<long> >::push_back(long const&) [574]
                0.00    0.00     190/190         void std::allocator_traits<std::allocator<long> >::construct<long, long const&>(std::allocator<long>&, long*, long const&) [571]
-----------------------------------------------
                0.00    0.00      90/190         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_quantifier() [44]
                0.00    0.00     100/190         std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >::_M_clone() [51]
[575]    0.0    0.00    0.00     190         std::stack<long, std::deque<long, std::allocator<long> > >::pop() [575]
                0.00    0.00     190/190         std::deque<long, std::allocator<long> >::pop_back() [573]
-----------------------------------------------
                0.00    0.00      90/190         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_quantifier() [44]
                0.00    0.00     100/190         std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >::_M_clone() [51]
[576]    0.0    0.00    0.00     190         std::stack<long, std::deque<long, std::allocator<long> > >::top() [576]
                0.00    0.00     190/190         std::deque<long, std::allocator<long> >::back() [572]
-----------------------------------------------
                0.00    0.00      90/190         std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_quantifier() [44]
                0.00    0.00     100/190         std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >::_M_clone() [51]
[577]    0.0    0.00    0.00     190         std::stack<long, std::deque<long, std::allocator<long> > >::push(long const&) [577]
                0.00    0.00     190/190         std::deque<long, std::allocator<long> >::push_back(long const&) [574]
-----------------------------------------------
                0.00    0.00     187/187         std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::sub_match() [579]
[578]    0.0    0.00    0.00     187         std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::pair() [578]
                0.00    0.00     374/2152        __gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::__normal_iterator() [197]
-----------------------------------------------
                0.00    0.00       4/187         std::__cxx11::regex_token_iterator<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, char, std::__cxx11::regex_traits<char> >::regex_token_iterator(__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__cxx11::basic_regex<char, std::__cxx11::regex_traits<char> > const&, int, std::regex_constants::match_flag_type) [1451]
                0.00    0.00       8/187         std::__cxx11::regex_token_iterator<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, char, std::__cxx11::regex_traits<char> >::regex_token_iterator() [1372]
                0.00    0.00     175/187         void std::_Construct<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >>(std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*) [586]
[579]    0.0    0.00    0.00     187         std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::sub_match() [579]
                0.00    0.00     187/187         std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::pair() [578]
-----------------------------------------------
                0.00    0.00      92/184         __gnu_cxx::new_allocator<std::pair<char, char> >::allocate(unsigned long, void const*) [833]
                0.00    0.00      92/184         std::allocator_traits<std::allocator<std::pair<char, char> > >::max_size(std::allocator<std::pair<char, char> > const&) [838]
[580]    0.0    0.00    0.00     184         __gnu_cxx::new_allocator<std::pair<char, char> >::max_size() const [580]
-----------------------------------------------
                0.00    0.00       1/184         std::istreambuf_iterator<char, std::char_traits<char> >::istreambuf_iterator() [1529]
                0.00    0.00       1/184         std::istreambuf_iterator<char, std::char_traits<char> >::istreambuf_iterator(std::istream&) [1530]
                0.00    0.00     182/184         std::istreambuf_iterator<char, std::char_traits<char> >::operator++() [591]
[581]    0.0    0.00    0.00     184         std::char_traits<char>::eof() [581]
-----------------------------------------------
                0.00    0.00     184/184         std::_Function_base::_Base_manager<std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false> >::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [25]
[582]    0.0    0.00    0.00     184         std::_Function_base::_Base_manager<std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false> >::_M_destroy(std::_Any_data&, std::integral_constant<bool, false>) [582]
                0.00    0.00     184/368         std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>*& std::_Any_data::_M_access<std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>*>() [381]
                0.00    0.00     184/320         std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>::~_BracketMatcher() [438]
-----------------------------------------------
                0.00    0.00      68/178         std::_Deque_base<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > > >::_Deque_impl::_M_swap_data(std::_Deque_base<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > > >::_Deque_impl&) [978]
                0.00    0.00     110/178         std::_Deque_base<long, std::allocator<long> >::_Deque_impl::_M_swap_data(std::_Deque_base<long, std::allocator<long> >::_Deque_impl&) [761]
[583]    0.0    0.00    0.00     178         void std::swap<unsigned long>(unsigned long&, unsigned long&) [583]
                0.00    0.00     534/534         std::remove_reference<unsigned long&>::type&& std::move<unsigned long&>(unsigned long&) [316]
-----------------------------------------------
                0.00    0.00     176/176         void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<char*, std::vector<char, std::allocator<char> > >, __gnu_cxx::__ops::_Val_less_iter>(__gnu_cxx::__normal_iterator<char*, std::vector<char, std::allocator<char> > >, __gnu_cxx::__ops::_Val_less_iter) [778]
[584]    0.0    0.00    0.00     176         __gnu_cxx::__normal_iterator<char*, std::vector<char, std::allocator<char> > >::operator--() [584]
-----------------------------------------------
                0.00    0.00     176/176         void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<char*, std::vector<char, std::allocator<char> > >, __gnu_cxx::__ops::_Val_less_iter>(__gnu_cxx::__normal_iterator<char*, std::vector<char, std::allocator<char> > >, __gnu_cxx::__ops::_Val_less_iter) [778]
[585]    0.0    0.00    0.00     176         bool __gnu_cxx::__ops::_Val_less_iter::operator()<char, __gnu_cxx::__normal_iterator<char*, std::vector<char, std::allocator<char> > > >(char&, __gnu_cxx::__normal_iterator<char*, std::vector<char, std::allocator<char> > >) const [585]
                0.00    0.00     176/1076        __gnu_cxx::__normal_iterator<char*, std::vector<char, std::allocator<char> > >::operator*() const [230]
-----------------------------------------------
                0.00    0.00     175/175         std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*, unsigned long>(std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*, unsigned long) [1093]
[586]    0.0    0.00    0.00     175         void std::_Construct<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >>(std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*) [586]
                0.00    0.00     175/5980        operator new(unsigned long, void*) [178]
                0.00    0.00     175/187         std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::sub_match() [579]
-----------------------------------------------
                0.00    0.00     174/174         bool std::operator!=<char, std::char_traits<char> >(std::istreambuf_iterator<char, std::char_traits<char> > const&, std::istreambuf_iterator<char, std::char_traits<char> > const&) [588]
[587]    0.0    0.00    0.00     174         std::istreambuf_iterator<char, std::char_traits<char> >::equal(std::istreambuf_iterator<char, std::char_traits<char> > const&) const [587]
                0.00    0.00     348/348         std::istreambuf_iterator<char, std::char_traits<char> >::_M_at_eof() const [407]
-----------------------------------------------
                0.00    0.00     174/174         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<std::istreambuf_iterator<char, std::char_traits<char> > >(std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> >, std::input_iterator_tag) [1533]
[588]    0.0    0.00    0.00     174         bool std::operator!=<char, std::char_traits<char> >(std::istreambuf_iterator<char, std::char_traits<char> > const&, std::istreambuf_iterator<char, std::char_traits<char> > const&) [588]
                0.00    0.00     174/174         std::istreambuf_iterator<char, std::char_traits<char> >::equal(std::istreambuf_iterator<char, std::char_traits<char> > const&) const [587]
-----------------------------------------------
                0.00    0.00     172/172         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<std::istreambuf_iterator<char, std::char_traits<char> > >(std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> >, std::input_iterator_tag) [1533]
[589]    0.0    0.00    0.00     172         std::istreambuf_iterator<char, std::char_traits<char> >::operator*() const [589]
                0.00    0.00     172/520         std::istreambuf_iterator<char, std::char_traits<char> >::_M_get() const [328]
                0.00    0.00     172/172         std::char_traits<char>::to_char_type(int const&) [590]
-----------------------------------------------
                0.00    0.00     172/172         std::istreambuf_iterator<char, std::char_traits<char> >::operator*() const [589]
[590]    0.0    0.00    0.00     172         std::char_traits<char>::to_char_type(int const&) [590]
-----------------------------------------------
                0.00    0.00     172/172         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<std::istreambuf_iterator<char, std::char_traits<char> > >(std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> >, std::input_iterator_tag) [1533]
[591]    0.0    0.00    0.00     172         std::istreambuf_iterator<char, std::char_traits<char> >::operator++() [591]
                0.00    0.00     182/184         std::char_traits<char>::eof() [581]
-----------------------------------------------
                0.00    0.00     169/169         void std::vector<char, std::allocator<char> >::_M_emplace_back_aux<char>(char&&) [595]
[592]    0.0    0.00    0.00     169         std::vector<char, std::allocator<char> >::_M_check_len(unsigned long, char const*) const [592]
                0.00    0.00     676/35389       std::vector<char, std::allocator<char> >::size() const [95]
                0.00    0.00     338/338         std::vector<char, std::allocator<char> >::max_size() const [412]
                0.00    0.00     169/1025        unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [239]
-----------------------------------------------
                0.00    0.00     169/169         char* std::__copy_move_a<true, char*, char*>(char*, char*, char*) [596]
[593]    0.0    0.00    0.00     169         char* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<char>(char const*, char const*, char*) [593]
-----------------------------------------------
                0.00    0.00     169/169         char* std::uninitialized_copy<std::move_iterator<char*>, char*>(std::move_iterator<char*>, std::move_iterator<char*>, char*) [598]
[594]    0.0    0.00    0.00     169         char* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<char*>, char*>(std::move_iterator<char*>, std::move_iterator<char*>, char*) [594]
                0.00    0.00     169/169         char* std::copy<std::move_iterator<char*>, char*>(std::move_iterator<char*>, std::move_iterator<char*>, char*) [601]
-----------------------------------------------
                0.00    0.00     169/169         void std::vector<char, std::allocator<char> >::emplace_back<char>(char&&) [563]
[595]    0.0    0.00    0.00     169         void std::vector<char, std::allocator<char> >::_M_emplace_back_aux<char>(char&&) [595]
                0.00    0.00     338/35338       std::_Vector_base<char, std::allocator<char> >::_M_get_Tp_allocator() [96]
                0.00    0.00     169/169         std::vector<char, std::allocator<char> >::_M_check_len(unsigned long, char const*) const [592]
                0.00    0.00     169/17499       std::_Vector_base<char, std::allocator<char> >::_M_allocate(unsigned long) [125]
                0.00    0.00     169/3471        char&& std::forward<char>(std::remove_reference<char>::type&) [186]
                0.00    0.00     169/35389       std::vector<char, std::allocator<char> >::size() const [95]
                0.00    0.00     169/194         void std::allocator_traits<std::allocator<char> >::construct<char, char>(std::allocator<char>&, char*, char&&) [562]
                0.00    0.00     169/169         char* std::__uninitialized_move_if_noexcept_a<char*, char*, std::allocator<char> >(char*, char*, char*, std::allocator<char>&) [600]
                0.00    0.00     169/17703       void std::_Destroy<char*, char>(char*, char*, std::allocator<char>&) [117]
                0.00    0.00     169/17703       std::_Vector_base<char, std::allocator<char> >::_M_deallocate(char*, unsigned long) [115]
-----------------------------------------------
                0.00    0.00     169/169         char* std::__copy_move_a2<true, char*, char*>(char*, char*, char*) [597]
[596]    0.0    0.00    0.00     169         char* std::__copy_move_a<true, char*, char*>(char*, char*, char*) [596]
                0.00    0.00     169/169         char* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<char>(char const*, char const*, char*) [593]
-----------------------------------------------
                0.00    0.00     169/169         char* std::copy<std::move_iterator<char*>, char*>(std::move_iterator<char*>, std::move_iterator<char*>, char*) [601]
[597]    0.0    0.00    0.00     169         char* std::__copy_move_a2<true, char*, char*>(char*, char*, char*) [597]
                0.00    0.00     507/52265       std::_Niter_base<char*>::iterator_type std::__niter_base<char*>(char*) [89]
                0.00    0.00     169/169         char* std::__copy_move_a<true, char*, char*>(char*, char*, char*) [596]
-----------------------------------------------
                0.00    0.00     169/169         char* std::__uninitialized_copy_a<std::move_iterator<char*>, char*, char>(std::move_iterator<char*>, std::move_iterator<char*>, char*, std::allocator<char>&) [599]
[598]    0.0    0.00    0.00     169         char* std::uninitialized_copy<std::move_iterator<char*>, char*>(std::move_iterator<char*>, std::move_iterator<char*>, char*) [598]
                0.00    0.00     169/169         char* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<char*>, char*>(std::move_iterator<char*>, std::move_iterator<char*>, char*) [594]
-----------------------------------------------
                0.00    0.00     169/169         char* std::__uninitialized_move_if_noexcept_a<char*, char*, std::allocator<char> >(char*, char*, char*, std::allocator<char>&) [600]
[599]    0.0    0.00    0.00     169         char* std::__uninitialized_copy_a<std::move_iterator<char*>, char*, char>(std::move_iterator<char*>, std::move_iterator<char*>, char*, std::allocator<char>&) [599]
                0.00    0.00     169/169         char* std::uninitialized_copy<std::move_iterator<char*>, char*>(std::move_iterator<char*>, std::move_iterator<char*>, char*) [598]
-----------------------------------------------
                0.00    0.00     169/169         void std::vector<char, std::allocator<char> >::_M_emplace_back_aux<char>(char&&) [595]
[600]    0.0    0.00    0.00     169         char* std::__uninitialized_move_if_noexcept_a<char*, char*, std::allocator<char> >(char*, char*, char*, std::allocator<char>&) [600]
                0.00    0.00     338/338         std::move_iterator<char*> std::__make_move_if_noexcept_iterator<char*, std::move_iterator<char*> >(char*) [417]
                0.00    0.00     169/169         char* std::__uninitialized_copy_a<std::move_iterator<char*>, char*, char>(std::move_iterator<char*>, std::move_iterator<char*>, char*, std::allocator<char>&) [599]
-----------------------------------------------
                0.00    0.00     169/169         char* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<char*>, char*>(std::move_iterator<char*>, std::move_iterator<char*>, char*) [594]
[601]    0.0    0.00    0.00     169         char* std::copy<std::move_iterator<char*>, char*>(std::move_iterator<char*>, std::move_iterator<char*>, char*) [601]
                0.00    0.00     338/338         std::_Miter_base<std::move_iterator<char*> >::iterator_type std::__miter_base<std::move_iterator<char*> >(std::move_iterator<char*>) [416]
                0.00    0.00     169/169         char* std::__copy_move_a2<true, char*, char*>(char*, char*, char*) [597]
-----------------------------------------------
                0.00    0.00      72/167         std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_M_search() [909]
                0.00    0.00      95/167         std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_Executor(__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::vector<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >&, std::__cxx11::basic_regex<char, std::__cxx11::regex_traits<char> > const&, std::regex_constants::match_flag_type) [910]
[602]    0.0    0.00    0.00     167         std::regex_constants::operator&(std::regex_constants::match_flag_type, std::regex_constants::match_flag_type) [602]
-----------------------------------------------
                0.00    0.00      46/162         void std::vector<std::pair<char, char>, std::allocator<std::pair<char, char> > >::_M_emplace_back_aux<std::pair<char, char> >(std::pair<char, char>&&) [1111]
                0.00    0.00     116/162         std::_Vector_base<std::pair<char, char>, std::allocator<std::pair<char, char> > >::_M_create_storage(unsigned long) [730]
[603]    0.0    0.00    0.00     162         std::_Vector_base<std::pair<char, char>, std::allocator<std::pair<char, char> > >::_M_allocate(unsigned long) [603]
                0.00    0.00      92/92          std::allocator_traits<std::allocator<std::pair<char, char> > >::allocate(std::allocator<std::pair<char, char> >&, unsigned long) [837]
-----------------------------------------------
                0.00    0.00      21/161         concatMatrices(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<CMatrix, std::allocator<CMatrix> >, std::vector<AssociativeNumber, std::allocator<AssociativeNumber> >) [20]
                0.00    0.00     140/161         evalPrefix(std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&) [1376]
[604]    0.0    0.00    0.00     161         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::operator[](unsigned long) [604]
-----------------------------------------------
                0.00    0.00     159/159         std::_Vector_base<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::~_Vector_base() [606]
[605]    0.0    0.00    0.00     159         std::_Vector_base<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::_Vector_impl::~_Vector_impl() [605]
                0.00    0.00     159/241         std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::~allocator() [496]
-----------------------------------------------
                0.00    0.00     159/159         std::vector<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::~vector() [607]
[606]    0.0    0.00    0.00     159         std::_Vector_base<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::~_Vector_base() [606]
                0.00    0.00     159/159         std::_Vector_base<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::_Vector_impl::~_Vector_impl() [605]
                0.00    0.00     159/273         std::_Vector_base<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::_M_deallocate(std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*, unsigned long) [470]
-----------------------------------------------
                0.00    0.00       4/159         std::vector<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::_M_move_assign(std::vector<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >&&, std::integral_constant<bool, true>) [1440]
                0.00    0.00      77/159         std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::~_Executor() [911]
                0.00    0.00      78/159         std::__cxx11::match_results<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::~match_results() [872]
[607]    0.0    0.00    0.00     159         std::vector<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::~vector() [607]
                0.00    0.00     159/1045        std::_Vector_base<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::_M_get_Tp_allocator() [237]
